open_time,open,high,low,close,volume,taker_buy_base_asset_volume
2025-06-14 08:00:00+00:00,105025.0,105057.0,105013.2,105050.5,102.232,84.183
2025-06-14 08:01:00+00:00,105050.5,105067.6,105034.8,105039.9,49.928,33.224
2025-06-14 08:02:00+00:00,105039.8,105044.6,105003.0,105003.0,23.843,4.889
2025-06-14 08:03:00+00:00,105003.0,105003.0,104973.5,104973.5,30.642,4.855
2025-06-14 08:04:00+00:00,104973.5,104973.5,104950.1,104950.2,34.056,2.713
2025-06-14 08:05:00+00:00,104950.1,104950.2,104950.1,104950.2,28.105,5.657
2025-06-14 08:06:00+00:00,104950.2,104950.2,104883.4,104883.4,92.543,8.433
2025-06-14 08:07:00+00:00,104883.4,104883.5,104866.0,104866.1,56.424,15.62
2025-06-14 08:08:00+00:00,104866.0,104866.1,104850.0,104859.9,170.439,116.346
2025-06-14 08:09:00+00:00,104859.9,104908.0,104859.9,104860.8,70.475,36.373
2025-06-14 08:10:00+00:00,104860.7,104860.8,104852.9,104852.9,20.055,6.452
2025-06-14 08:11:00+00:00,104852.9,104868.7,104852.9,104868.6,52.139,43.092
2025-06-14 08:12:00+00:00,104868.7,104868.8,104856.9,104856.9,26.073,10.81
